2022-12-21 11:14:42,605 INFO  ExportPropertyManager.cs: 1036 - OnListboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-12-21 11:14:43,220 INFO  ExportPropertyManager.cs: 1036 - OnListboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-12-21 11:14:43,796 INFO  ExportPropertyManager.cs: 1036 - OnListboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-12-21 11:14:44,595 INFO  ExportPropertyManager.cs: 1036 - OnListboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-12-21 11:14:45,780 INFO  ExportPropertyManager.cs: 1036 - OnListboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-12-21 11:14:46,676 INFO  ExportPropertyManager.cs: 1036 - OnListboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-12-21 11:15:20,685 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-12-21 11:21:57,290 INFO  ExportPropertyManager.cs: 416 - Configuration canceled
2022-12-21 11:21:57,461 INFO  ExportPropertyManager.cs: 1142 - AfterClose called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-12-21 11:30:13,005 INFO  SwAddin.cs: 294 - Assembly export called for file assembly rover and motor .SLDASM
2022-12-21 11:30:13,006 INFO  SwAddin.cs: 299 - Save is required
2022-12-21 11:30:13,006 INFO  SwAddin.cs: 313 - Saving assembly
2022-12-21 11:30:13,576 INFO  SwAddin.cs: 316 - Opening property manager
2022-12-21 11:30:13,577 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from assembly rover and motor .SLDASM
2022-12-21 11:30:13,578 INFO  ExportHelperExtension.cs: 1136 - Found 54 in assembly rover and motor .SLDASM
